"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","RSV_A","RSV_B","population","Year_Country","hospitalisation_rate_log","hemisphere","Season_week","Season"
693,"England","RSV",2021,3,11,NA,"44263",NA,0.02114051,NA,NA,56536400,"2021-England",-3.856564164,"North Hemisphere",45,"2020/21"
694,"England","RSV",2021,3,12,NA,"44270",NA,0.019717962,NA,NA,56536400,"2021-England",-3.926225305,"North Hemisphere",46,"2020/21"
695,"England","RSV",2021,3,13,NA,"44277",NA,0.02898985,NA,NA,56536400,"2021-England",-3.540809524,"North Hemisphere",47,"2020/21"
696,"England","RSV",2021,3,14,NA,"44284",NA,0.010274209,NA,NA,56536400,"2021-England",-4.578118497,"North Hemisphere",48,"2020/21"
697,"England","RSV",2021,4,15,NA,"44291",NA,0.039983939,NA,NA,56536400,"2021-England",-3.219277421,"North Hemisphere",49,"2020/21"
698,"England","RSV",2021,4,16,NA,"44298",NA,0.009917133,NA,NA,56536400,"2021-England",-4.613491456,"North Hemisphere",50,"2020/21"
699,"England","RSV",2021,4,17,NA,"44305",NA,0.020274416,NA,NA,56536400,"2021-England",-3.898395502,"North Hemisphere",51,"2020/21"
700,"England","RSV",2021,4,18,NA,"44312",NA,0.035844281,NA,NA,56536400,"2021-England",-3.328571242,"North Hemisphere",52,"2020/21"
701,"England","RSV",2021,5,19,NA,"44319",NA,0.018959917,NA,NA,56536400,"2021-England",-3.965428153,"North Hemisphere",1,"2021/22"
702,"England","RSV",2021,5,20,NA,"44326",NA,0.073268712,NA,NA,56536400,"2021-England",-2.613621616,"North Hemisphere",2,"2021/22"
703,"England","RSV",2021,5,21,NA,"44333",NA,0.243595645,NA,NA,56536400,"2021-England",-1.412245622,"North Hemisphere",3,"2021/22"
704,"England","RSV",2021,5,22,NA,"44340",NA,0.292536676,NA,NA,56536400,"2021-England",-1.229165232,"North Hemisphere",4,"2021/22"
705,"England","RSV",2021,5,23,NA,"44347",NA,0.303313047,NA,NA,56536400,"2021-England",-1.192989849,"North Hemisphere",5,"2021/22"
706,"England","RSV",2021,6,24,NA,"44354",NA,0.612789392,NA,NA,56536400,"2021-England",-0.489733971,"North Hemisphere",6,"2021/22"
707,"England","RSV",2021,6,25,NA,"44361",NA,0.709637821,NA,NA,56536400,"2021-England",-0.343000551,"North Hemisphere",7,"2021/22"
708,"England","RSV",2021,6,26,NA,"44368",NA,1.024939179,NA,NA,56536400,"2021-England",0.024633274,"North Hemisphere",8,"2021/22"
709,"England","RSV",2021,6,27,NA,"44375",NA,1.664377809,NA,NA,56536400,"2021-England",0.509451365,"North Hemisphere",9,"2021/22"
710,"England","RSV",2021,7,28,NA,"44382",NA,1.605053544,NA,NA,56536400,"2021-England",0.473157117,"North Hemisphere",10,"2021/22"
711,"England","RSV",2021,7,29,NA,"44389",NA,2.59550643,NA,NA,56536400,"2021-England",0.953781654,"North Hemisphere",11,"2021/22"
712,"England","RSV",2021,7,30,NA,"44396",NA,2.594161034,NA,NA,56536400,"2021-England",0.953263163,"North Hemisphere",12,"2021/22"
713,"England","RSV",2021,7,31,NA,"44403",NA,2.804006577,NA,NA,56536400,"2021-England",1.031049315,"North Hemisphere",13,"2021/22"
714,"England","RSV",2021,8,32,NA,"44410",NA,2.709971905,NA,NA,56536400,"2021-England",0.996938268,"North Hemisphere",14,"2021/22"
715,"England","RSV",2021,8,33,NA,"44417",NA,1.547010541,NA,NA,56536400,"2021-England",0.436324385,"North Hemisphere",15,"2021/22"
716,"England","RSV",2021,8,34,NA,"44424",NA,2.135943651,NA,NA,56536400,"2021-England",0.75890854,"North Hemisphere",16,"2021/22"
717,"England","RSV",2021,8,35,NA,"44431",NA,2.278642893,NA,NA,56536400,"2021-England",0.823580043,"North Hemisphere",17,"2021/22"
718,"England","RSV",2021,8,36,NA,"44438",NA,1.980364084,NA,NA,56536400,"2021-England",0.683280709,"North Hemisphere",18,"2021/22"
719,"England","RSV",2021,9,37,NA,"44445",NA,1.980364084,NA,NA,56536400,"2021-England",0.683280709,"North Hemisphere",19,"2021/22"
720,"England","RSV",2021,9,38,NA,"44452",NA,1.628623843,NA,NA,56536400,"2021-England",0.48773539,"North Hemisphere",20,"2021/22"
721,"England","RSV",2021,9,39,NA,"44459",NA,1.704464197,NA,NA,56536400,"2021-England",0.533250807,"North Hemisphere",21,"2021/22"
722,"England","RSV",2021,9,40,NA,"44466",NA,1.636977196,NA,NA,56536400,"2021-England",0.492851368,"North Hemisphere",22,"2021/22"
723,"England","RSV",2021,10,41,NA,"44473",NA,1.745285511,NA,NA,56536400,"2021-England",0.556918159,"North Hemisphere",23,"2021/22"
724,"England","RSV",2021,10,42,NA,"44480",NA,1.597540617,NA,NA,56536400,"2021-England",0.468465332,"North Hemisphere",24,"2021/22"
725,"England","RSV",2021,10,43,NA,"44487",NA,1.350403547,NA,NA,56536400,"2021-England",0.300403472,"North Hemisphere",25,"2021/22"
726,"England","RSV",2021,10,44,NA,"44494",NA,1.358785391,NA,NA,56536400,"2021-England",0.306591206,"North Hemisphere",26,"2021/22"
727,"England","RSV",2021,11,45,NA,"44501",NA,1.09901762,NA,NA,56536400,"2021-England",0.094416708,"North Hemisphere",27,"2021/22"
728,"England","RSV",2021,11,46,NA,"44508",NA,1.008176208,NA,NA,56536400,"2021-England",0.008142963,"North Hemisphere",28,"2021/22"
729,"England","RSV",2021,11,47,NA,"44515",NA,1.027259588,NA,NA,56536400,"2021-England",0.026894663,"North Hemisphere",29,"2021/22"
730,"England","RSV",2021,11,48,NA,"44522",NA,0.735678732,NA,NA,56536400,"2021-England",-0.30696176,"North Hemisphere",30,"2021/22"
731,"England","RSV",2021,11,49,NA,"44529",NA,1.021679282,NA,NA,56536400,"2021-England",0.021447629,"North Hemisphere",31,"2021/22"
732,"England","RSV",2021,12,50,NA,"44536",NA,0.607848167,NA,NA,56536400,"2021-England",-0.497830153,"North Hemisphere",32,"2021/22"
733,"England","RSV",2021,12,51,NA,"44543",NA,0.660115898,NA,NA,56536400,"2021-England",-0.415339857,"North Hemisphere",33,"2021/22"
734,"England","RSV",2021,12,52,NA,"44550",NA,0.678112388,NA,NA,56536400,"2021-England",-0.388442241,"North Hemisphere",34,"2021/22"
735,"England","RSV",2020,1,1,NA,"43831",NA,4.07986021,NA,NA,56550000,"2020-England",1.406062726,"North Hemisphere",35,"2019/20"
736,"England","RSV",2020,1,2,NA,"43836",NA,2.704796314,NA,NA,56550000,"2020-England",0.99502661,"North Hemisphere",36,"2019/20"
737,"England","RSV",2020,1,3,NA,"43843",NA,2.098803759,NA,NA,56550000,"2020-England",0.741367544,"North Hemisphere",37,"2019/20"
738,"England","RSV",2020,1,4,NA,"43850",NA,1.282654524,NA,NA,56550000,"2020-England",0.248931777,"North Hemisphere",38,"2019/20"
739,"England","RSV",2020,1,5,NA,"43857",NA,1.124486804,NA,NA,56550000,"2020-England",0.117326757,"North Hemisphere",39,"2019/20"
740,"England","RSV",2020,2,6,NA,"43864",NA,1.126281261,NA,NA,56550000,"2020-England",0.118921287,"North Hemisphere",40,"2019/20"
741,"England","RSV",2020,2,7,NA,"43871",NA,0.450594455,NA,NA,56550000,"2020-England",-0.797187557,"North Hemisphere",41,"2019/20"
742,"England","RSV",2020,2,8,NA,"43878",NA,0.268083662,NA,NA,56550000,"2020-England",-1.316456176,"North Hemisphere",42,"2019/20"
743,"England","RSV",2020,2,9,NA,"43885",NA,0.295083135,NA,NA,56550000,"2020-England",-1.220498148,"North Hemisphere",43,"2019/20"
744,"England","RSV",2020,3,10,NA,"43892",NA,0.247195899,NA,NA,56550000,"2020-England",-1.397574141,"North Hemisphere",44,"2019/20"
745,"England","RSV",2020,3,11,NA,"43899",NA,0.13942872,NA,NA,56550000,"2020-England",-1.970201777,"North Hemisphere",45,"2019/20"
746,"England","RSV",2020,3,12,NA,"43906",NA,0.184029385,NA,NA,56550000,"2020-England",-1.692659831,"North Hemisphere",46,"2019/20"
747,"England","RSV",2020,3,13,NA,"43913",NA,0.166867465,NA,NA,56550000,"2020-England",-1.790555406,"North Hemisphere",47,"2019/20"
748,"England","RSV",2020,10,44,NA,"44130",NA,0.009590679,NA,NA,56550000,"2020-England",-4.646963605,"North Hemisphere",26,"2020/21"
749,"England","RSV",2020,11,47,NA,"44151",NA,0.041278116,NA,NA,56550000,"2020-England",-3.187422789,"North Hemisphere",29,"2020/21"
750,"England","RSV",2020,11,48,NA,"44158",NA,0.008683953,NA,NA,56550000,"2020-England",-4.746278389,"North Hemisphere",30,"2020/21"
751,"England","RSV",2020,12,51,NA,"44179",NA,0.037671026,NA,NA,56550000,"2020-England",-3.278864025,"North Hemisphere",33,"2020/21"
752,"England","RSV",2020,12,52,NA,"44186",NA,0.0105842,NA,NA,56550000,"2020-England",-4.548392975,"North Hemisphere",34,"2020/21"
753,"England","RSV",2019,1,1,NA,"43466",NA,2.480164528,NA,NA,56287000,"2019-England",0.9083249,"North Hemisphere",35,"2018/19"
754,"England","RSV",2019,1,2,NA,"43472",NA,2.142358303,NA,NA,56287000,"2019-England",0.761907233,"North Hemisphere",36,"2018/19"
755,"England","RSV",2019,1,3,NA,"43479",NA,1.286011219,NA,NA,56287000,"2019-England",0.25154535,"North Hemisphere",37,"2018/19"
756,"England","RSV",2019,1,4,NA,"43486",NA,1.260668755,NA,NA,56287000,"2019-England",0.231642338,"North Hemisphere",38,"2018/19"
757,"England","RSV",2019,1,5,NA,"43493",NA,0.612102389,NA,NA,56287000,"2019-England",-0.490855708,"North Hemisphere",39,"2018/19"
758,"England","RSV",2019,2,6,NA,"43500",NA,0.528633893,NA,NA,56287000,"2019-England",-0.637459161,"North Hemisphere",40,"2018/19"
759,"England","RSV",2019,2,7,NA,"43507",NA,0.620017111,NA,NA,56287000,"2019-England",-0.478008202,"North Hemisphere",41,"2018/19"
760,"England","RSV",2019,2,8,NA,"43514",NA,0.389810234,NA,NA,56287000,"2019-England",-0.942095237,"North Hemisphere",42,"2018/19"
761,"England","RSV",2019,2,9,NA,"43521",NA,0.277764499,NA,NA,56287000,"2019-England",-1.28098165,"North Hemisphere",43,"2018/19"
762,"England","RSV",2019,3,10,NA,"43528",NA,0.216855615,NA,NA,56287000,"2019-England",-1.528523514,"North Hemisphere",44,"2018/19"
763,"England","RSV",2019,3,11,NA,"43535",NA,0.209187075,NA,NA,56287000,"2019-England",-1.564526329,"North Hemisphere",45,"2018/19"
764,"England","RSV",2019,3,12,NA,"43542",NA,0.275428653,NA,NA,56287000,"2019-England",-1.289426658,"North Hemisphere",46,"2018/19"
765,"England","RSV",2019,3,13,NA,"43549",NA,0.216855615,NA,NA,56287000,"2019-England",-1.528523514,"North Hemisphere",47,"2018/19"
766,"England","RSV",2019,4,14,NA,"43556",NA,0.149448007,NA,NA,56287000,"2019-England",-1.900806724,"North Hemisphere",48,"2018/19"
767,"England","RSV",2019,4,15,NA,"43563",NA,0.14457041,NA,NA,56287000,"2019-England",-1.933988622,"North Hemisphere",49,"2018/19"
768,"England","RSV",2019,4,17,NA,"43577",NA,0.198649973,NA,NA,56287000,"2019-England",-1.616210934,"North Hemisphere",51,"2018/19"
769,"England","RSV",2019,4,18,NA,"43584",NA,0.222104922,NA,NA,56287000,"2019-England",-1.504605387,"North Hemisphere",52,"2018/19"
770,"England","RSV",2019,5,19,NA,"43591",NA,0.282473892,NA,NA,56287000,"2019-England",-1.26416915,"North Hemisphere",1,"2019/20"
771,"England","RSV",2019,5,20,NA,"43598",NA,0.153190732,NA,NA,56287000,"2019-England",-1.87607152,"North Hemisphere",2,"2019/20"
772,"England","RSV",2019,9,40,NA,"43738",NA,0.435422003,NA,NA,56287000,"2019-England",-0.831439596,"North Hemisphere",22,"2019/20"
773,"England","RSV",2019,10,41,NA,"43745",NA,0.564542532,NA,NA,56287000,"2019-England",-0.571739554,"North Hemisphere",23,"2019/20"
774,"England","RSV",2019,10,42,NA,"43752",NA,0.960275233,NA,NA,56287000,"2019-England",-0.040535335,"North Hemisphere",24,"2019/20"
775,"England","RSV",2019,10,43,NA,"43759",NA,1.291216969,NA,NA,56287000,"2019-England",0.255585161,"North Hemisphere",25,"2019/20"
776,"England","RSV",2019,10,44,NA,"43766",NA,1.41970861,NA,NA,56287000,"2019-England",0.350451646,"North Hemisphere",26,"2019/20"
777,"England","RSV",2019,11,45,NA,"43773",NA,1.9872756,NA,NA,56287000,"2019-England",0.686764656,"North Hemisphere",27,"2019/20"
778,"England","RSV",2019,11,46,NA,"43780",NA,2.52743268,NA,NA,56287000,"2019-England",0.927204037,"North Hemisphere",28,"2019/20"
779,"England","RSV",2019,11,47,NA,"43787",NA,3.798539162,NA,NA,56287000,"2019-England",1.334616562,"North Hemisphere",29,"2019/20"
780,"England","RSV",2019,11,48,NA,"43794",NA,3.627711296,NA,NA,56287000,"2019-England",1.288601952,"North Hemisphere",30,"2019/20"
781,"England","RSV",2019,12,49,NA,"43801",NA,4.714918137,NA,NA,56287000,"2019-England",1.550731554,"North Hemisphere",31,"2019/20"
782,"England","RSV",2019,12,50,NA,"43808",NA,4.93827486,NA,NA,56287000,"2019-England",1.597016052,"North Hemisphere",32,"2019/20"
783,"England","RSV",2019,12,51,NA,"43815",NA,5.275196075,NA,NA,56287000,"2019-England",1.663015849,"North Hemisphere",33,"2019/20"
784,"England","RSV",2019,12,52,NA,"43822",NA,4.211183071,NA,NA,56287000,"2019-England",1.437743623,"North Hemisphere",34,"2019/20"
785,"England","RSV",2018,1,1,NA,"43101",NA,2.144094229,NA,NA,55977200,"2018-England",0.762717192,"North Hemisphere",35,"2017/18"
786,"England","RSV",2018,1,2,NA,"43108",NA,1.800821662,NA,NA,55977200,"2018-England",0.58824304,"North Hemisphere",36,"2017/18"
787,"England","RSV",2018,1,3,NA,"43115",NA,1.286402822,NA,NA,55977200,"2018-England",0.251849813,"North Hemisphere",37,"2017/18"
788,"England","RSV",2018,1,4,NA,"43122",NA,0.965102673,NA,NA,55977200,"2018-England",-0.035520787,"North Hemisphere",38,"2017/18"
789,"England","RSV",2018,1,5,NA,"43129",NA,0.739300072,NA,NA,55977200,"2018-England",-0.302051389,"North Hemisphere",39,"2017/18"
790,"England","RSV",2018,2,6,NA,"43136",NA,0.740486681,NA,NA,55977200,"2018-England",-0.300447631,"North Hemisphere",40,"2017/18"
791,"England","RSV",2018,2,7,NA,"43143",NA,0.540257752,NA,NA,55977200,"2018-England",-0.615708935,"North Hemisphere",41,"2017/18"
792,"England","RSV",2018,2,8,NA,"43150",NA,0.768140614,NA,NA,55977200,"2018-England",-0.263782471,"North Hemisphere",42,"2017/18"
793,"England","RSV",2018,2,9,NA,"43157",NA,0.479205936,NA,NA,55977200,"2018-England",-0.735624845,"North Hemisphere",43,"2017/18"
794,"England","RSV",2018,3,10,NA,"43164",NA,0.697026849,NA,NA,55977200,"2018-England",-0.360931348,"North Hemisphere",44,"2017/18"
795,"England","RSV",2018,3,11,NA,"43171",NA,0.301946163,NA,NA,55977200,"2018-England",-1.197506545,"North Hemisphere",45,"2017/18"
796,"England","RSV",2018,3,12,NA,"43178",NA,0.452919245,NA,NA,55977200,"2018-England",-0.792041437,"North Hemisphere",46,"2017/18"
797,"England","RSV",2018,3,13,NA,"43185",NA,0.384365797,NA,NA,55977200,"2018-England",-0.956160583,"North Hemisphere",47,"2017/18"
798,"England","RSV",2018,4,14,NA,"43192",NA,0.358689785,NA,NA,55977200,"2018-England",-1.025297373,"North Hemisphere",48,"2017/18"
799,"England","RSV",2018,4,15,NA,"43199",NA,0.339689434,NA,NA,55977200,"2018-England",-1.079723509,"North Hemisphere",49,"2017/18"
800,"England","RSV",2018,4,16,NA,"43206",NA,0.226459622,NA,NA,55977200,"2018-England",-1.485188618,"North Hemisphere",50,"2017/18"
801,"England","RSV",2018,4,17,NA,"43213",NA,0.143280432,NA,NA,55977200,"2018-England",-1.942951509,"North Hemisphere",51,"2017/18"
802,"England","RSV",2018,4,18,NA,"43220",NA,0.226459622,NA,NA,55977200,"2018-England",-1.485188618,"North Hemisphere",52,"2017/18"
803,"England","RSV",2018,5,19,NA,"43227",NA,0.143280432,NA,NA,55977200,"2018-England",-1.942951509,"North Hemisphere",1,"2018/19"
804,"England","RSV",2018,5,20,NA,"43234",NA,0.459572196,NA,NA,55977200,"2018-England",-0.777459231,"North Hemisphere",2,"2018/19"
805,"England","RSV",2018,10,40,NA,"43374",NA,0.30798465,NA,NA,55977200,"2018-England",-1.177705334,"North Hemisphere",22,"2018/19"
806,"England","RSV",2018,10,41,NA,"43381",NA,0.569936633,NA,NA,55977200,"2018-England",-0.562230094,"North Hemisphere",23,"2018/19"
807,"England","RSV",2018,10,42,NA,"43388",NA,0.723971725,NA,NA,55977200,"2018-England",-0.323002942,"North Hemisphere",24,"2018/19"
808,"England","RSV",2018,10,43,NA,"43395",NA,1.697192907,NA,NA,55977200,"2018-England",0.528975655,"North Hemisphere",25,"2018/19"
809,"England","RSV",2018,10,44,NA,"43402",NA,2.377388477,NA,NA,55977200,"2018-England",0.866002607,"North Hemisphere",26,"2018/19"
810,"England","RSV",2018,11,45,NA,"43409",NA,2.144830465,NA,NA,55977200,"2018-England",0.763060512,"North Hemisphere",27,"2018/19"
811,"England","RSV",2018,11,46,NA,"43416",NA,3.192834854,NA,NA,55977200,"2018-England",1.160909191,"North Hemisphere",28,"2018/19"
812,"England","RSV",2018,11,47,NA,"43423",NA,4.38607645,NA,NA,55977200,"2018-England",1.47843508,"North Hemisphere",29,"2018/19"
813,"England","RSV",2018,11,48,NA,"43430",NA,4.674979687,NA,NA,55977200,"2018-England",1.542224818,"North Hemisphere",30,"2018/19"
814,"England","RSV",2018,12,49,NA,"43437",NA,3.48530817,NA,NA,55977200,"2018-England",1.248556468,"North Hemisphere",31,"2018/19"
815,"England","RSV",2018,12,50,NA,"43444",NA,2.412905693,NA,NA,55977200,"2018-England",0.880831703,"North Hemisphere",32,"2018/19"
816,"England","RSV",2018,12,51,NA,"43451",NA,2.375336647,NA,NA,55977200,"2018-England",0.865139174,"North Hemisphere",33,"2018/19"
817,"England","RSV",2018,12,52,NA,"43458",NA,1.646514773,NA,NA,55977200,"2018-England",0.498660795,"North Hemisphere",34,"2018/19"
818,"England","RSV",2017,9,40,NA,"43003",NA,0.758815289,NA,NA,55619400,"2017-England",-0.275996893,"North Hemisphere",22,"2017/18"
819,"England","RSV",2017,10,41,NA,"43010",NA,0.663963377,NA,NA,55619400,"2017-England",-0.409528285,"North Hemisphere",23,"2017/18"
820,"England","RSV",2017,10,42,NA,"43017",NA,0.90589267,NA,NA,55619400,"2017-England",-0.098834446,"North Hemisphere",24,"2017/18"
821,"England","RSV",2017,10,43,NA,"43024",NA,1.325652957,NA,NA,55619400,"2017-England",0.281905136,"North Hemisphere",25,"2017/18"
822,"England","RSV",2017,10,44,NA,"43031",NA,1.823561907,NA,NA,55619400,"2017-England",0.60079168,"North Hemisphere",26,"2017/18"
823,"England","RSV",2017,10,45,NA,"43038",NA,2.998317719,NA,NA,55619400,"2017-England",1.098051371,"North Hemisphere",27,"2017/18"
824,"England","RSV",2017,11,46,NA,"43045",NA,4.010641098,NA,NA,55619400,"2017-England",1.388951103,"North Hemisphere",28,"2017/18"
825,"England","RSV",2017,11,47,NA,"43052",NA,4.060774326,NA,NA,55619400,"2017-England",1.401373676,"North Hemisphere",29,"2017/18"
826,"England","RSV",2017,11,48,NA,"43059",NA,3.392545462,NA,NA,55619400,"2017-England",1.221580513,"North Hemisphere",30,"2017/18"
827,"England","RSV",2017,11,49,NA,"43066",NA,3.860242128,NA,NA,55619400,"2017-England",1.350729909,"North Hemisphere",31,"2017/18"
828,"England","RSV",2017,12,50,NA,"43073",NA,3.120145798,NA,NA,55619400,"2017-England",1.137879731,"North Hemisphere",32,"2017/18"
829,"England","RSV",2017,12,51,NA,"43080",NA,2.68211627,NA,NA,55619400,"2017-England",0.986606136,"North Hemisphere",33,"2017/18"
830,"England","RSV",2017,12,52,NA,"43087",NA,2.494571209,NA,NA,55619400,"2017-England",0.914116854,"North Hemisphere",34,"2017/18"
831,"Brazil","RSV",2023,1,1,"isoweek","44928",334,0.1543278,NA,NA,216422446,"2023-Brazil",-1.868676366,"South Hemisphere",9,"2022/23"
832,"Brazil","RSV",2023,1,2,"isoweek","44935",265,0.12244571,NA,NA,216422446,"2023-Brazil",-2.100087533,"South Hemisphere",10,"2022/23"
833,"Brazil","RSV",2023,1,3,"isoweek","44942",238,0.109970109,NA,NA,216422446,"2023-Brazil",-2.207546685,"South Hemisphere",11,"2022/23"
834,"Brazil","RSV",2023,1,4,"isoweek","44949",230,0.106273635,NA,NA,216422446,"2023-Brazil",-2.24173805,"South Hemisphere",12,"2022/23"
835,"Brazil","RSV",2023,1,5,"isoweek","44956",210,0.097032449,NA,NA,216422446,"2023-Brazil",-2.332709828,"South Hemisphere",13,"2022/23"
836,"Brazil","RSV",2023,2,6,"isoweek","44963",268,0.123831888,NA,NA,216422446,"2023-Brazil",-2.088830379,"South Hemisphere",14,"2022/23"
837,"Brazil","RSV",2023,2,7,"isoweek","44970",271,0.125218065,NA,NA,216422446,"2023-Brazil",-2.077698538,"South Hemisphere",15,"2022/23"
838,"Brazil","RSV",2023,2,8,"isoweek","44977",364,0.168189579,NA,NA,216422446,"2023-Brazil",-1.782663492,"South Hemisphere",16,"2022/23"
839,"Brazil","RSV",2023,2,9,"isoweek","44984",503,0.232415819,NA,NA,216422446,"2023-Brazil",-1.459227189,"South Hemisphere",17,"2022/23"
840,"Brazil","RSV",2023,3,10,"isoweek","44991",540,0.249512012,NA,NA,216422446,"2023-Brazil",-1.38824822,"South Hemisphere",18,"2022/23"
841,"Brazil","RSV",2023,3,11,"isoweek","44998",683,0.31558649,NA,NA,216422446,"2023-Brazil",-1.1533225,"South Hemisphere",19,"2022/23"
842,"Brazil","RSV",2023,3,12,"isoweek","45005",921,0.425556599,NA,NA,216422446,"2023-Brazil",-0.854357323,"South Hemisphere",20,"2022/23"
843,"Brazil","RSV",2023,3,13,"isoweek","45012",1184,0.54707819,NA,NA,216422446,"2023-Brazil",-0.603163544,"South Hemisphere",21,"2022/23"
844,"Brazil","RSV",2023,4,14,"isoweek","45019",995,0.459748986,NA,NA,216422446,"2023-Brazil",-0.777074622,"South Hemisphere",22,"2022/23"
845,"Brazil","RSV",2023,4,15,"isoweek","45026",1282,0.592359999,NA,NA,216422446,"2023-Brazil",-0.523640722,"South Hemisphere",23,"2022/23"
846,"Brazil","RSV",2023,4,16,"isoweek","45033",1148,0.530444056,NA,NA,216422446,"2023-Brazil",-0.634040782,"South Hemisphere",24,"2022/23"
847,"Brazil","RSV",2023,4,17,"isoweek","45040",1279,0.590973822,NA,NA,216422446,"2023-Brazil",-0.525983558,"South Hemisphere",25,"2022/23"
848,"Brazil","RSV",2023,5,18,"isoweek","45047",1159,0.535526708,NA,NA,216422446,"2023-Brazil",-0.624504516,"South Hemisphere",26,"2022/23"
849,"Brazil","RSV",2023,5,19,"isoweek","45054",1271,0.587277347,NA,NA,216422446,"2023-Brazil",-0.532258088,"South Hemisphere",27,"2022/23"
850,"Brazil","RSV",2023,5,20,"isoweek","45061",1191,0.550312605,NA,NA,216422446,"2023-Brazil",-0.59726879,"South Hemisphere",28,"2022/23"
851,"Brazil","RSV",2023,5,21,"isoweek","45068",1109,0.512423744,NA,NA,216422446,"2023-Brazil",-0.668603372,"South Hemisphere",29,"2022/23"
852,"Brazil","RSV",2023,5,22,"isoweek","45075",990,0.457438689,NA,NA,216422446,"2023-Brazil",-0.782112416,"South Hemisphere",30,"2022/23"
853,"Brazil","RSV",2023,6,23,"isoweek","45082",882,0.407536287,NA,NA,216422446,"2023-Brazil",-0.897625303,"South Hemisphere",31,"2022/23"
854,"Brazil","RSV",2023,6,24,"isoweek","45089",837,0.386743619,NA,NA,216422446,"2023-Brazil",-0.949993289,"South Hemisphere",32,"2022/23"
855,"Brazil","RSV",2023,6,25,"isoweek","45096",750,0.346544461,NA,NA,216422446,"2023-Brazil",-1.059744153,"South Hemisphere",33,"2022/23"
856,"Brazil","RSV",2023,6,26,"isoweek","45103",570,0.263373791,NA,NA,216422446,"2023-Brazil",-1.334180998,"South Hemisphere",34,"2022/23"
857,"Brazil","RSV",2023,7,27,"isoweek","45110",509,0.235188175,NA,NA,216422446,"2023-Brazil",-1.447369343,"South Hemisphere",35,"2022/23"
858,"Brazil","RSV",2023,7,28,"isoweek","45117",435,0.200995788,NA,NA,216422446,"2023-Brazil",-1.604471328,"South Hemisphere",36,"2022/23"
859,"Brazil","RSV",2023,7,29,"isoweek","45124",346,0.159872512,NA,NA,216422446,"2023-Brazil",-1.833378584,"South Hemisphere",37,"2022/23"
860,"Brazil","RSV",2023,7,30,"isoweek","45131",259,0.119673354,NA,NA,216422446,"2023-Brazil",-2.122989297,"South Hemisphere",38,"2022/23"
861,"Brazil","RSV",2023,7,31,"isoweek","45138",213,0.098418627,NA,NA,216422446,"2023-Brazil",-2.318525193,"South Hemisphere",39,"2022/23"
862,"Brazil","RSV",2023,8,32,"isoweek","45145",181,0.08363273,NA,NA,216422446,"2023-Brazil",-2.481320328,"South Hemisphere",40,"2022/23"
863,"Brazil","RSV",2023,8,33,"isoweek","45152",162,0.074853604,NA,NA,216422446,"2023-Brazil",-2.592221024,"South Hemisphere",41,"2022/23"
864,"Brazil","RSV",2023,8,34,"isoweek","45159",129,0.059605647,NA,NA,216422446,"2023-Brazil",-2.820004955,"South Hemisphere",42,"2022/23"
865,"Brazil","RSV",2023,8,35,"isoweek","45166",111,0.05128858,NA,NA,216422446,"2023-Brazil",-2.970287158,"South Hemisphere",43,"2022/23"
866,"Brazil","RSV",2023,9,36,"isoweek","45173",102,0.047130047,NA,NA,216422446,"2023-Brazil",-3.054844546,"South Hemisphere",44,"2022/23"
867,"Brazil","RSV",2023,9,37,"isoweek","45180",103,0.047592106,NA,NA,216422446,"2023-Brazil",-3.045088371,"South Hemisphere",45,"2022/23"
868,"Brazil","RSV",2023,9,38,"isoweek","45187",95,0.043895632,NA,NA,216422446,"2023-Brazil",-3.125940468,"South Hemisphere",46,"2022/23"
869,"Brazil","RSV",2023,9,39,"isoweek","45194",88,0.040661217,NA,NA,216422446,"2023-Brazil",-3.202480545,"South Hemisphere",47,"2022/23"
870,"Brazil","RSV",2023,10,40,"isoweek","45201",85,0.039275039,NA,NA,216422446,"2023-Brazil",-3.237166103,"South Hemisphere",48,"2022/23"
871,"Brazil","RSV",2023,10,41,"isoweek","45208",100,0.046205928,NA,NA,216422446,"2023-Brazil",-3.074647173,"South Hemisphere",49,"2022/23"
872,"Brazil","RSV",2023,10,42,"isoweek","45215",93,0.042971513,NA,NA,216422446,"2023-Brazil",-3.147217866,"South Hemisphere",50,"2022/23"
873,"Brazil","RSV",2023,10,43,"isoweek","45222",117,0.054060936,NA,NA,216422446,"2023-Brazil",-2.917643424,"South Hemisphere",51,"2022/23"
874,"Brazil","RSV",2023,10,44,"isoweek","45229",80,0.036964743,NA,NA,216422446,"2023-Brazil",-3.297790724,"South Hemisphere",52,"2022/23"
875,"Brazil","RSV",2023,11,45,"isoweek","45236",105,0.048516225,NA,NA,216422446,"2023-Brazil",-3.025857009,"South Hemisphere",1,"2023/24"
876,"Brazil","RSV",2023,11,46,"isoweek","45243",66,0.030495913,NA,NA,216422446,"2023-Brazil",-3.490162617,"South Hemisphere",2,"2023/24"
877,"Brazil","RSV",2023,11,47,"isoweek","45250",84,0.03881298,NA,NA,216422446,"2023-Brazil",-3.24900056,"South Hemisphere",3,"2023/24"
878,"Brazil","RSV",2023,11,48,"isoweek","45257",96,0.044357691,NA,NA,216422446,"2023-Brazil",-3.115469168,"South Hemisphere",4,"2023/24"
